time,temperature,precipitation,wind-speed
0.0,17.0,0.0,0.0
3.0,15.0,0.0,0.0
6.0,15.0,0.0,0.0
9.0,18.0,0.0,0.0
12.0,20.0,0.0,0.0
15.0,23.0,0.0,5.0
18.0,23.0,0.0,5.0
21.0,18.0,0.0,4.0
