time,temperature,precipitation,wind-speed
0.0,15.0,0.4,0.0
3.0,15.0,0.0,0.0
6.0,15.0,0.0,0.0
9.0,17.0,0.0,0.0
12.0,19.0,0.0,0.0
15.0,22.0,0.1,0.0
18.0,21.0,0.1,0.0
21.0,18.0,3.4,0.0
