time,temperature,precipitation,wind-speed
0.0,19.0,0.3,0.0
3.0,17.0,0.9,0.0
6.0,16.0,0.8,0.0
9.0,19.0,1.1,0.0
12.0,21.0,1.0,5.0
15.0,22.0,0.4,5.0
18.0,21.0,0.6,4.0
21.0,17.0,0.2,4.0
